iso3,country,region,hrp_country,lat,lon,indicator_name,indicator_source,indicator_id,date,alert_level_numeric,alert_level,value,plot_title,plot_id,plot_url,map_title,map_id,map_url,plot2_title,plot2_id,plot2_url,other_images_ids,other_images_urls,other_images_captions,summary_long,summary_short,hdx_url,source_url,other_urls,further_information,template_id_archive,template_id_email,campaign_id_archive,campaign_id_email,campaign_url_archive,campaign_url_email,campaign_date,campaign_summary,triage_approver,triage_time
<li><a href=""https://addisstandard.com/news-authorities-in-benishangul-gumuz-say-culprits-who-killed-at-least-34-civilians-in-gruesome-bus-attack-eliminated-fresh-attack-leaves-three-more-injured/?ct=t(EMAIL_CAMPAIGN_2020_NOV_17_COPY_01)&goal=0_846c9d83bb-91dc56e85d-109586645"">Local Authorities</a></li>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/humanitarian_bulletin_19_october_-_1_november_2020_final.pdf"">Government; Office for the Coordination of Humanitarian Affairs (OCHA)</a></li></ul>",10001821,NA,2cc9ab7ede,NA,http://eepurl.com/iO3-vk,NA,2020-11-15,"Due to conflict, ethnic attacks, and intercommunal violence, a significant number of people in various regions of Ethiopia have been displaced from their homes, resulting in fear and insecurity among the local population.",NA,NA
ETH,Ethiopia,Southern and Eastern Africa,TRUE,8.602623953231392,39.63617938453942,displacement_conflict,idmc,idmc_displacement_conflict,2021-04-14,2,High concern,669547.6957264957,"669,548 people displaced due to conflict since 15 March 2021",804781,https://mcusercontent.com/ea3f905d50ea939780139789d/images/53eecff7-516e-beed-4eb9-077db2ad1349.png,Displacement events since 15 March 2021,805177,https://mcusercontent.com/ea3f905d50ea939780139789d/images/2dfe2b6c-9481-423f-3f3f-fe60776cf8fd.png,NA,NA,NA,NA,NA,NA,"The main reason for displacement in Ethiopia in April and March was conflict and violence. The regions of Ormia, Amhara, Somali, Tigray, Oromia, and SNNP all experienced significant displacement due to these factors. In April, conflict led to the displacement of 315 people in Ormia, 400,000 people in Amhara, 10,288 people in Somali, and 33,615 people in Tigray. Similarly, in March, conflict resulted in the displacement of 4,363 people in Oromia, 2,968 people in SNNP, 50,929 people in Amhara, and 354,111 people in Tigray. These figures highlight the widespread impact of conflict, leading to the displacement of a large number of individuals and families across multiple regions in Ethiopia.","Conflict and violence have caused widespread displacement across multiple regions in Ethiopia, with 400,000 people displaced in Amhara in April and 354,111 people displaced in Tigray in March, illustrating the significant impact of this issue.",https://data.humdata.org/dataset/idmc-event-data-for-ETH,https://www.internal-displacement.org/countries/ethiopia,https://dtm.iom.int/ethiopia,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ETH"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/ethiopia"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://dtm.iom.int/ethiopia"">IOM Displacement Tracking Matrix (IOM DTM)</a></li></ul>",10001865,NA,020df17dbd,NA,http://eepurl.com/iO3-NU,NA,2021-04-14,"Subject: Update on Displacement and Conflict in Ethiopia

Dear Team,

I hope this email finds you well. I wanted to share with you some concerning information regarding displacement and conflict in Ethiopia. Over the past two months, approximately 669,548 people have been displaced due to conflict, with several regions, including Ormia, Amhara, Somali, Tigray, Oromia, and SNNP, being significantly affected. The numbers reflect the widespread impact of conflict, highlighting the urgent need for attention and support in addressing this issue.

Kind regards,

[Your Name]",NA,NA
ETH,Ethiopia,Southern and Eastern Africa,TRUE,8.602623953231392,39.63617938453942,displacement_conflict,idmc,idmc_displacement_conflict,2022-12-19,1,Medium concern,349999.99999999994,"350,000 people displaced due to conflict since 19 November 2022",804785,https://mcusercontent.com/ea3f905d50ea939780139789d/images/deda88fd-0df9-a218-ae37-a26761e50d27.png,Displacement events since 19 November 2022,805181,https://mcusercontent.com/ea3f905d50ea939780139789d/images/725c58d2-a625-0d14-176e-cfb9fc2f28aa.png,NA,NA,NA,NA,NA,NA,"The main reason for the displacement in East Wollega, Oromia, Ethiopia is attributed to armed conflict and violence. These attacks, which occurred on 25 and 29 November, led to the displacement of approximately 350,000 individuals, based on preliminary estimates reported by local media. The exact numbers and specific dates are not provided, but the scale of the displacement highlights the severity of the situation. This displacement is likely a result of intensified conflict and a breakdown of security in the region, causing people to flee their homes in search of safety and protection.","350,000 people have been displaced in East Wollega, Ethiopia due to armed conflict and violence, reflecting a severe situation caused by intensified conflict and a breakdown of security in the region.",https://data.humdata.org/dataset/idmc-event-data-for-ETH,https://www.internal-displacement.org/countries/ethiopia,https://addisstandard.com/news-protests-erupt-across-oromia-after-latest-violence-in-east-wollega-olf-calls-on-oromos-to-defend-themselves/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ETH"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/ethiopia"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://addisstandard.com/news-protests-erupt-across-oromia-after-latest-violence-in-east-wollega-olf-calls-on-oromos-to-defend-themselves/"">Local Media</a></li></ul>",10001965,NA,cfda3bfd3c,NA,http://eepurl.com/iO3_tw,NA,2022-12-19,"Subject: Update on Concerning Situations in Multiple Countries

Dear Team,

I want to provide you with the latest information regarding concerning situations taking place in various countries. The following email highlights the displacement of approximately 350,000 people in East Wollega, Oromia, Ethiopia due to armed conflict and violence, which indicates a grave humanitarian crisis. Please review the details mentioned below for a comprehensive understanding of the current state of affairs.

Thank you,
[Your Name]",NA,NA
HTI,Haiti,Latin America and the Caribbean,TRUE,18.935736781042078,-72.6888024276058,displacement_conflict,idmc,idmc_displacement_conflict,2021-06-29,2,High concern,10269.954545454546,"10,270 people displaced due to conflict since 30 May 2021",804789,https://mcusercontent.com/ea3f905d50ea939780139789d/images/42757d9b-5cf4-5ab6-5400-0561781a360f.png,Displacement events since 30 May 2021,805185,https://mcusercontent.com/ea3f905d50ea939780139789d/images/511b4a7a-d1e7-150c-9f78-37255243a8ae.png,NA,NA,NA,NA,NA,NA,"The main reasons for displacement in Port-au-Prince are repeated attacks, clashes between gangs, and house burnings. Since June 1st, more than 15,500 people have been forced to flee their homes and seek safety elsewhere. These displacements highlight the ongoing violence and instability in the area, with residents constantly facing the threat of armed attacks and conflicts between rival gangs. The destruction of homes adds to the already dire situation, leaving many without shelter and further exacerbating the humanitarian crisis.","Thousands of people in Port-au-Prince are fleeing due to relentless violence and arson attacks, leaving them with no choice but to seek safety elsewhere. Over 15,500 individuals have been displaced since June 1st, underscoring the continuous turmoil and insecurity in the area.",https://data.humdata.org/dataset/idmc-event-data-for-HTI,https://www.internal-displacement.org/countries/haiti,https://reliefweb.int/sites/reliefweb.int/files/resources/Haiti%20-%20Political%20Instability%20and%20Insecurity%20Situation%20Report%20No.%205%20-%20As%20of%2014%20July%202021.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-HTI"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/haiti"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/Haiti%20-%20Political%20Instability%20and%20Insecurity%20Situation%20Report%20No.%205%20-%20As%20of%2014%20July%202021.pdf"">Office for the Coordination of Humanitarian Affairs (OCHA)</a></li></ul>",10001897,NA,fc296e5c56,NA,http://eepurl.com/iO3-1k,NA,2021-06-29,"Subject: Urgent Update on Displacement and Violence in Various Countries 

Dear Team,

I wanted to inform you about the concerning situations unfolding in different countries. The increasing number of displacements, extensive violence, and persistent armed conflict have resulted in severe instability and a worsening humanitarian crisis in these regions. Kindly review the details provided below for further insight.

Thank you for your immediate attention to these matters.

Best regards,
[Your Name]",NA,NA
HTI,Haiti,Latin America and the Caribbean,TRUE,18.935736781042078,-72.6888024276058,displacement_conflict,idmc,idmc_displacement_conflict,2023-03-14,2,High concern,10988.42857142857,"10,988 people displaced due to conflict since 12 February 2023",804793,https://mcusercontent.com/ea3f905d50ea939780139789d/images/ced7626f-3173-2cbd-7ea7-4f44a9a2373e.png,Displacement events since 12 February 2023,805189,https://mcusercontent.com/ea3f905d50ea939780139789d/images/a87dcd6e-7d17-a51f-4713-050e3792257f.png,NA,NA,NA,NA,NA,NA,"The main reasons for displacement in the given information are armed attacks in various regions of Haiti. In the Port-au-Prince Metropolitan Area, neighborhoods such as Delmas 24, Delmas 2, Solino, and Bel Air experienced armed attacks, leading to the displacement of approximately 8,590 individuals. Similarly, in the commune of Verrettes in the Artibonite Department, armed attacks resulted in the displacement of around 3,012 people. These displacements highlight the volatile security situation in Haiti, where communities are forced to flee their homes due to the threat of violence.","Violence and armed attacks in Haiti have forced over 8,000 people to flee their homes in Port-au-Prince and 3,000 people to be displaced in Verrettes, revealing a dire security situation in the country.",https://data.humdata.org/dataset/idmc-event-data-for-HTI,https://www.internal-displacement.org/countries/haiti,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/ETT%209_1%20D%C3%A9placement%20Solino%20Delmas%2024_FR.pdf; https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/ETT%201_1%20D%C3%A9placement%20dans%20l%27Artibonite.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-HTI"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/haiti"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/ETT%209_1%20D%C3%A9placement%20Solino%20Delmas%2024_FR.pdf"">IOM DTM - Haiti</a></li>
<li><a href=""https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/ETT%201_1%20D%C3%A9placement%20dans%20l%27Artibonite.pdf"">IOM DTM - Haiti</a></li></ul>",10001981,NA,5caee1c4b7,NA,http://eepurl.com/iO3_z6,NA,2023-03-14,"Email Subject: Alarming Security Situation and Mass Displacement in Haiti

Introduction: This email provides an alarming update on the security situation in Haiti, where armed attacks have led to the displacement of over 10,988 individuals. The safety of communities in various regions, including Port-au-Prince and Verrettes, is at risk, prompting people to flee their homes in search of safety.",NA,NA
HTI,Haiti,Latin America and the Caribbean,TRUE,18.935736781042078,-72.6888024276058,displacement_conflict,idmc,idmc_displacement_conflict,2023-10-13,2,High concern,15987,"15,987 people displaced due to conflict since 13 September 2023",804797,https://mcusercontent.com/ea3f905d50ea939780139789d/images/ad49cc05-c2b9-d773-c160-7a35d191f723.png,Displacement events since 13 September 2023,805193,https://mcusercontent.com/ea3f905d50ea939780139789d/images/79b820e8-a763-ca78-bdef-bff174336683.png,NA,NA,NA,NA,NA,NA,"The main reason for displacement in the given information is armed attacks that have been occurring since 13 October 2023. These attacks have led to the displacement of people towards various areas in the Département de L'Ouest and the Département du Centre in Haiti. The displaced individuals have sought refuge in host communities, reception sites, and host families in different communes, including Croix-Des-Bouquets, Port-au-Prince, Delmas, Cite Soleil, Cerca Carvajal, Hinche, Lascahobas, Boucan Carre, and Savanette. The number of displaced people ranges from small groups of 11 individuals to large-scale displacement of 9,645 individuals in Boucan Carre. These armed attacks have caused significant disruptions to the affected communities and have resulted in the urgent need for humanitarian assistance to address the needs of the displaced population.","Armed attacks since 13 October 2023 have forced people to flee to different areas in Haiti's Département de L'Ouest and Département du Centre, seeking refuge in host communities, reception sites, and host families. From small groups to large-scale displacement of 9,645 individuals, these attacks have created a pressing humanitarian need for assistance in the affected communities.",https://data.humdata.org/dataset/idmc-event-data-for-HTI,https://www.internal-displacement.org/countries/haiti,https://dtm.iom.int/node/30476; https://dtm.iom.int/fr/reports/haiti-suivi-des-urgences-25-deplacements-suite-aux-incidents-cite-soleil-croix-des-bouquets?close=true; https://dtm.iom.int/node/29571,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-HTI"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/haiti"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://dtm.iom.int/node/30476"">IOM DTM - Haiti</a></li>
<li><a href=""https://dtm.iom.int/fr/reports/haiti-suivi-des-urgences-25-deplacements-suite-aux-incidents-cite-soleil-croix-des-bouquets?close=true"">IOM DTM - Haiti</a></li>
<li><a href=""https://dtm.iom.int/node/29571"">IOM DTM - Haiti</a></li></ul>",10002029,NA,ccddbeff54,NA,http://eepurl.com/iO3_Uw,NA,2023-10-13,"Dear colleagues,

I wanted to bring to your attention the concerning situations in several countries. Currently, armed attacks in Haiti have resulted in the displacement of 15,987 people since 13 September 2023. Urgent humanitarian assistance is required to support the needs of those affected.",NA,NA
IDN,Indonesia,Asia and the Pacific,FALSE,-3.0994447816112545,120.07765339789606,displacement_conflict,idmc,idmc_displacement_conflict,2019-09-30,1,Medium concern,10674.285714285714,"10,674 people displaced due to conflict since 31 August 2019",804801,https://mcusercontent.com/ea3f905d50ea939780139789d/images/653f0708-626f-49aa-16d1-2ffd407b0215.png,Displacement events since 31 August 2019,805197,https://mcusercontent.com/ea3f905d50ea939780139789d/images/4514e909-c730-c25c-b94c-1bdf63e2b712.png,NA,NA,NA,NA,NA,NA,"Displacement in Papua has been primarily driven by threats to personal safety and violent conflicts. The fear of being targeted by armed groups compelled around 500 individuals to leave their homes in Ilaga and Puncak Regency in September. Violent protests ignited in Wamena after a teacher allegedly made racist remarks towards Papuan students, leading to the forced displacement of over 17,000 people. Additionally, raids in several villages in Gome district sought out National Liberation Army of West Papua (TPNPB) members, resulting in the displacement of approximately 1500 individuals and the destruction of about 20 houses in Tegelobak village. These instances highlight ongoing tensions and conflicts in the region that have forced people to flee in search of safety and security.","Ongoing threats to personal safety and violent conflicts in Papua have caused significant displacement, with recent incidents forcing thousands of people to flee their homes due to fears of targeted violence and racist remarks. These events exemplify the tense and conflict-ridden situation in the region.",https://data.humdata.org/dataset/idmc-event-data-for-IDN,https://www.internal-displacement.org/countries/indonesia,https://balicitizen.com/ratusan-warga-puncak-mengungsi-ke-pos-tni-polri-ilaga/; https://www.thejakartapost.com/news/2019/10/08/papua-police-name-13-suspects-for-deadly-wamena-unrest.html; https://www.jubi.co.id/jumlah-pengungsi-di-distrik-gome-terus-bertambah/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-IDN"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/indonesia"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://balicitizen.com/ratusan-warga-puncak-mengungsi-ke-pos-tni-polri-ilaga/"">Police</a></li>
<li><a href=""https://www.thejakartapost.com/news/2019/10/08/papua-police-name-13-suspects-for-deadly-wamena-unrest.html"">Ministry of Social Affairs</a></li>
<li><a href=""https://www.jubi.co.id/jumlah-pengungsi-di-distrik-gome-terus-bertambah/"">Local residents</a></li></ul>",10001745,NA,2e7c5926ae,NA,http://eepurl.com/iO39HY,NA,2019-09-30,"Subject: Concerning Situations in Multiple Countries

Dear [Recipient],

Please find below a summary of concerning situations in different countries. The ongoing tensions and conflicts in these regions have led to significant displacement, with thousands of individuals forced to leave their homes in search of safety and security.

Thank you for your attention to these matters.

Sincerely,
[Your Name]",NA,NA
IND,India,Asia and the Pacific,FALSE,22.32350584180583,79.29643388552088,displacement_conflict,idmc,idmc_displacement_conflict,2021-05-05,2,High concern,11000,"11,000 people displaced due to conflict since 5 April 2021",804805,https://mcusercontent.com/ea3f905d50ea939780139789d/images/96f2539b-47ab-227b-01af-812724ecd145.png,Displacement events since 5 April 2021,805201,https://mcusercontent.com/ea3f905d50ea939780139789d/images/560e918c-0256-6a3b-3d83-45261c8ed21a.png,NA,NA,NA,NA,NA,NA,"Displacement in West Bengal can be attributed to post-election violence that erupted after the announcement of poll results on 2 May 2021. The escalating violence between political parties, particularly involving workers affiliated with the BJP party, has resulted in the displacement of around 11,000 people. Many of these individuals have reportedly fled their homes and experienced destruction of their housing. This displacement highlights the volatile and tense political situation in the region, as well as the significant impact of political violence on the lives and livelihoods of the affected population.","Thousands displaced in West Bengal due to post-election violence, with political party workers involved and homes destroyed, highlighting the volatile political situation and impact on affected population.",https://data.humdata.org/dataset/idmc-event-data-for-IND,https://www.internal-displacement.org/countries/india,https://www.ndtv.com/india-news/over-100-academicians-write-to-president-ram-nath-kovind-over-bengal-post-poll-violence-2455815,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-IND"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/india"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://www.ndtv.com/india-news/over-100-academicians-write-to-president-ram-nath-kovind-over-bengal-post-poll-violence-2455815"">Council for Social Development (CSD); NDTV</a></li></ul>",10001885,NA,07b5d413ae,NA,http://eepurl.com/iO3-VU,NA,2021-05-05,Email Introduction: This email provides updates on concerning situations in different countries. The highlighted information includes the number of people displaced and a text summary of the situation in each country. These reports shed light on the political unrest and its impact on the affected populations.,NA,NA
IND,India,Asia and the Pacific,FALSE,22.32350584180583,79.29643388552088,displacement_conflict,idmc,idmc_displacement_conflict,2023-05-28,1,Medium concern,10056.53409090909,"10,057 people displaced due to conflict since 28 April 2023",804809,https://mcusercontent.com/ea3f905d50ea939780139789d/images/7f63cdff-8bd6-6a81-33d0-aa60997c6169.png,Displacement events since 28 April 2023,805205,https://mcusercontent.com/ea3f905d50ea939780139789d/images/bcd5663e-c171-4f65-94fc-3bfe62822951.png,NA,NA,NA,NA,NA,NA,"The main reasons for displacement in the given information are communal violence and the need for evacuation. Communal violence has resulted in significant numbers of people being displaced in various regions, such as Kakching, Churachandpur, and Bishnupur in Manipur, as well as Mizoram. The exact numbers vary, but it is evident that thousands of people have been affected. In some cases, the government or local authorities have been involved in carrying out evacuations to ensure the safety of the displaced individuals. Media reports have also highlighted the relocation of a group of approximately 1000 people from Manipur to Shillong, Meghalaya, due to the violence.","Communal violence and urgent evacuation have led to widespread displacement in regions like Manipur and Mizoram, affecting thousands of people. Authorities have conducted evacuations and relocation efforts to ensure the safety of those affected.",https://data.humdata.org/dataset/idmc-event-data-for-IND,https://www.internal-displacement.org/countries/india,https://timesofindia.indiatimes.com/city/imphal/10-killed-in-fresh-violence-as-shah-lands-in-imphal-to-douse-flames/articleshow/100606713.cms; https://timesofindia.indiatimes.com/city/guwahati/displaced-continue-to-flee-from-manipur-175-more-take-shelter-in-mizoram/articleshow/101059161.cms; https://www.bbc.co.uk/news/world-asia-india-65478547; https://scroll.in/article/1051341/in-shillong-kukis-fleeing-manipur-violence-find-they-are-not-welcome-to-stay,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-IND"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/india"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://timesofindia.indiatimes.com/city/imphal/10-killed-in-fresh-violence-as-shah-lands-in-imphal-to-douse-flames/articleshow/100606713.cms"">Military sources</a></li>
<li><a href=""https://timesofindia.indiatimes.com/city/guwahati/displaced-continue-to-flee-from-manipur-175-more-take-shelter-in-mizoram/articleshow/101059161.cms"">State Authorities</a></li>
<li><a href=""https://www.bbc.co.uk/news/world-asia-india-65478547"">National Authorities</a></li>
<li><a href=""https://scroll.in/article/1051341/in-shillong-kukis-fleeing-manipur-violence-find-they-are-not-welcome-to-stay"">Scroll.in</a></li></ul>",10002005,NA,3d212c98c1,NA,http://eepurl.com/iO3_II,NA,2023-05-28,"Subject: Urgent Situation Updates: Displacement and Violence in Multiple Countries

Dear Team,

I hope this email finds you well. I wanted to bring your attention to concerning situations in several countries that have resulted in mass displacement and escalating violence. Below are key figures and summaries for each affected region.

Please review the information carefully and take necessary actions as per your department's mandates. If you require additional details or clarification, do not hesitate to reach out.

Stay safe and vigilant,

[Your Name]",NA,NA
IRQ,Iraq,Middle East and North Africa,FALSE,33.008948342293856,43.79312900902597,displacement_conflict,idmc,idmc_displacement_conflict,2022-05-04,2,High concern,10990.21978021978,"10,990 people displaced due to conflict since 4 April 2022",804813,https://mcusercontent.com/ea3f905d50ea939780139789d/images/a852ecc5-0ded-96e7-1583-cf77f4e0b8c0.png,Displacement events since 4 April 2022,805209,https://mcusercontent.com/ea3f905d50ea939780139789d/images/5ed7e321-4663-c061-b76e-e29c7c01f70f.png,NA,NA,NA,NA,NA,NA,"The main reasons for displacement in Iraq between April and June include conflict, violence, and insecurity. The data provided by IOM DTM shows that various regions in Iraq experienced displacement due to these factors. Specifically, Sinjar district in Nineveh, Al Anbar, Dahuk, Sulaymaniyah, Salah al Din, Qadissiya, Ninewa, Missan, Kirkuk, Kerbala, Erbil, Diyala, Basrah, Baghdad, and Babylon witnessed varying numbers of people being displaced. These displacements can be attributed to ongoing conflicts, attacks, and unrest, which have created an atmosphere of fear and instability, forcing people to flee their homes in search of safety and protection.","Conflict, violence, and insecurity have led to displacement in various regions of Iraq, including Sinjar, Al Anbar, Dahuk, Sulaymaniyah, Salah al Din, Qadissiya, Ninewa, Missan, Kirkuk, Kerbala, Erbil, Diyala, Basrah, Baghdad, and Babylon. Ongoing conflicts and attacks have created a dangerous and unstable environment, compelling people to flee in search of safety.",https://data.humdata.org/dataset/idmc-event-data-for-IRQ,https://www.internal-displacement.org/countries/iraq,https://www.acaps.org/country/iraq/crisis/country-level; https://iraqdtm.iom.int/MasterList#Datasets,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-IRQ"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/iraq"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://www.acaps.org/country/iraq/crisis/country-level"">ACAPS</a></li>
<li><a href=""https://iraqdtm.iom.int/MasterList#Datasets"">IOM Displacement Tracking Matrix (IOM DTM)</a></li></ul>",10001929,NA,7852806eb0,NA,http://eepurl.com/iO3_ck,NA,2022-05-04,"Subject: Update on Critical Situations in Various Countries

In recent months, multiple countries have experienced concerning situations resulting in the displacement of thousands of people. This email provides key figures and text summaries highlighting the reasons for displacement in each country, shedding light on the conflicts, violence, and insecurity plaguing these regions. The information aims to improve situational awareness and understanding of the challenges faced by affected communities.",NA,NA
ISR,Israel,Middle East and North Africa,FALSE,31.365363309125865,34.964802401340044,displacement_conflict,idmc,idmc_displacement_conflict,2023-10-07,2,High concern,25744.07096171802,"25,744 people displaced due to conflict since 7 September 2023",804817,https://mcusercontent.com/ea3f905d50ea939780139789d/images/b454d918-c6e4-b07e-c4e4-eff54abfa5ca.png,Displacement events since 7 September 2023,805213,https://mcusercontent.com/ea3f905d50ea939780139789d/images/1bb265ed-63e0-f55f-9b40-b6356d5ee5dd.png,NA,NA,NA,NA,NA,NA,"The main reasons for displacement in this scenario were hostilities between Gaza and Israel. These hostilities led to escalating violence and conflicts, resulting in the evacuation and displacement of approximately 200,000 people. The displacement occurred in various areas, including the bordering area of Gaza Strip, Sderot, and multiple settlements such as Nahal Oz, Erez, Nir Am, Mefallesim, Kfar Azza, Gevim, Or HaNer, Ibbim, Netiv HaAsara, Yad Mordechay, Karmia, Zikim, Kerem Shalom, Kissufim, Holit, Sufa, Nirim, Nir Oz, Ein HaShlosha, Nir Yitzhak, Be'eri, Maggen, Reim, Saad, Alumim. The displacement was a result of the need to ensure the safety and well-being of the affected population amid the escalating conflicts.","Escalating hostilities between Gaza and Israel forced the evacuation and displacement of around 200,000 people from various areas, including the Gaza Strip border, Sderot, and multiple settlements. The displacement aimed to protect the affected population amidst the increasing violence and conflicts.",https://data.humdata.org/dataset/idmc-event-data-for-ISR,https://www.internal-displacement.org/countries/israel,"https://allisrael.com/200-000-israelis-left-their-houses-since-start-of-the-war-with-hamas; https://www.timesofisrael.com/liveblog_entry/at-least-120000-israelis-internally-displaced-by-war-says-defense-ministry/#:~:text=At%20least%20120%2C000%20Israelis%20internally%20displaced%20by%20war%2C%20says%20Defense%20Ministry,-By%20Emanuel%20Fabian&text=Emanuel%20(Mannie)%20Fabian%20is%20The%20Times%20of%20Israel's%20military%20correspondent.&text=The%20Defense%20Ministry%20says%20more,skirmishes%20on%20the%20Lebanon%20border; https://www.timesofisrael.com/liveblog_entry/sderot-evacuates-remaining-residents-ahead-of-gaza-ground-operation/; https://www.themarker.com/realestate/2023-10-13/ty-article/0000018b-2993-d628-a3af-fd9b71070000; https://hm-news.co.il/408042/; https://twitter.com/idfonline/status/1711359994090692733?s=20","Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ISR"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/israel"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
<li><a href=""https://allisrael.com/200-000-israelis-left-their-houses-since-start-of-the-war-with-hamas"">Prime Minister's Office</a></li>
<li><a href=""https://www.timesofisrael.com/liveblog_entry/at-least-120000-israelis-internally-displaced-by-war-says-defense-ministry/#:~:text=At%20least%20120%2C000%20Israelis%20internally%20displaced%20by%20war%2C%20says%20Defense%20Ministry,-By%20Emanuel%20Fabian&text=Emanuel%20(Mannie)%20Fabian%20is%20The%20Times%20of%20Israel's%20military%20correspondent.&text=The%20Defense%20Ministry%20says%20more,skirmishes%20on%20the%20Lebanon%20border"">Ministry of Defense</a></li>
<li><a href=""https://www.timesofisrael.com/liveblog_entry/sderot-evacuates-remaining-residents-ahead-of-gaza-ground-operation/"">Local Authorities</a></li>
<li><a href=""https://www.themarker.com/realestate/2023-10-13/ty-article/0000018b-2993-d628-a3af-fd9b71070000"">Local Authorities</a></li>
<li><a href=""https://hm-news.co.il/408042/"">Ministry of Defense</a></li>
<li><a href=""https://twitter.com/idfonline/status/1711359994090692733?s=20"">Israel Defense Forces (IDF)</a></li></ul>",10002021,NA,9daeb228f9,NA,http://eepurl.com/iO3_Rw,NA,2023-10-07,"Subject: Update on Displacement and Conflicts in Various Countries

Dear Team,

I would like to provide you with an update on the concerning situations in different countries. The email highlights the number of displaced individuals and the reasons behind their displacement. The main focus is on the conflict between Gaza and Israel, which has led to escalating violence and the forced evacuation of a significant number of people. Additionally, other regions have experienced displacement due to a variety of factors such as violence escalation, housing demolitions, and military operations.

Please review the detailed information below to gain a comprehensive understanding of the current situation.

Thank you for your attention to this matter.

Best regards,
[Your Name]",NA,NA
KAZ,Kazakhstan,Asia and the Pacific,FALSE,48.295232565758795,67.58217353366929,displacement_conflict,idmc,idmc_displacement_conflict,2020-02-07,1,Medium concern,11500,"11,500 people displaced due to conflict since 8 January 2020",804821,https://mcusercontent.com/ea3f905d50ea939780139789d/images/dc2bc248-e750-baf8-3f15-5e5d3a33a6d6.png,Displacement events since 8 January 2020,805217,https://mcusercontent.com/ea3f905d50ea939780139789d/images/35904264-3ca9-f22d-9f87-6bbb1169271e.png,NA,NA,NA,NA,NA,NA,"The main reason for displacement in the Zhambyl region, Kazakhstan was inter-ethnic clashes. These clashes led to the displacement of more than 23,000 people in a span of two days. Although specific numbers and dates are not mentioned, it is clear that the situation was severe and urgent. The conflict likely caused significant unrest and danger, forcing individuals and families to flee their homes in search of safety and security.","Over 23,000 people forced to flee due to inter-ethnic clashes in the Zhambyl region, Kazakhstan in just two days. Urgent displacement caused by severe conflict.",https://data.humdata.org/dataset/idmc-event-data-for-KAZ,https://www.internal-displacement.org/countries/kazakhstan,https://www.rferl.org/a/kazakh-authorities-detain-25-over-deadly-ethnic-clashes-in-february/30513490.html,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-KAZ"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/kazakhstan"">IDMC country page</a> for more information. Full context available in the original reports sourced by the IDMC:

<ul>
